Puntos,Tiempos
8,1.501
11,1.1649999999999998
8,1.0710000000000002
11,0.6170000000000004
9,0.2099999999999999
8,0.7970000000000006
8,1.2079999999999993
22,0.7210000000000001
9,0.5889999999999995
12,0.7460000000000004
9,0.8460000000000001
28,1.1489999999999991
6,0.6889999999999983
6,0.7970000000000006
9,0.3849999999999998
15,0.5410000000000004
10,0.3329999999999984
9,0.3870000000000004
7,0.1820000000000003
13,0.4359999999999999
10,0.5389999999999997
8,0.2339999999999999
8,0.5930000000000017
6,1.279
12,0.4409999999999989
11,0.695999999999998
6,1.1060000000000016
9,0.2620000000000004
7,0.3390000000000022
6,0.2880000000000002
6,0.3879999999999981
15,0.5430000000000028
2,0.0339999999999989
8,0.5850000000000009
14,0.902000000000001
6,0.4659999999999975
6,0.4969999999999999
8,0.397000000000002
8,0.8009999999999984
6,0.3640000000000007
0,0.0019999999999988
56,2.2749999999999986
38,1.6670000000000016
71,3.4739999999999966
102,5.84
46,1.857
77,2.8119999999999994
73,4.774
174,9.224
37,1.1679999999999993
46,1.5639999999999985
30,1.2970000000000006
134,6.292000000000002
28,1.0459999999999994
108,6.947000000000003
27,1.7610000000000028
18,0.8539999999999992
52,3.192999999999998
142,8.264000000000003
72,2.689
61,2.062999999999996
172,9.524
182,10.628
16,0.5829999999999984
59,2.6770000000000067
159,8.798999999999992
16,1.2090000000000032
33,1.4660000000000082
55,1.9409999999999883
227,19.00500000000001
65,2.5729999999999933
25,1.0589999999999975
80,3.576000000000008
69,3.417999999999992
132,11.212000000000003
139,6.733000000000004
17,0.8220000000000027
62,2.6820000000000164
101,7.248999999999995
16,1.1519999999999868
98,5.912000000000006
47,1.8479999999999848
146,6.204000000000008
93,3.464000000000027
54,2.1710000000000207
23,0.7750000000000057
25,1.7930000000000064
71,2.546999999999997
123,5.052999999999997
13,0.3520000000000038
60,2.2360000000000184
20,0.6990000000000123
28,0.9900000000000092
227,15.534999999999997
23,0.6940000000000168
86,4.405000000000001
142,7.681999999999988
77,3.0439999999999827
249,17.210999999999984
172,13.461000000000013
24,1.5979999999999848
71,6.075000000000017
75,4.481999999999999
45,2.643000000000029
42,1.9350000000000025
85,8.803999999999974
23,0.7869999999999777
32,8.296999999999969
221,23.05300000000005
101,7.087999999999965
25,0.8000000000000114
47,5.120999999999981
50,1.9909999999999848
81,3.867000000000018
53,4.751999999999953
27,1.5640000000000214
40,2.004000000000019
78,4.916999999999973
27,0.9320000000000164
98,6.879000000000019
172,14.630000000000052
128,6.6059999999999945
64,2.695999999999969
64,11.065999999999974
131,9.646000000000017
236,16.238
22,1.393000000000029
79,3.212000000000046
181,10.329000000000008
38,1.5020000000000095
249,14.228000000000009
292,25.51799999999997
27,1.1759999999999875
98,4.603999999999985
26,1.122000000000014
91,3.890000000000043
80,3.067000000000008
111,4.636000000000024
96,3.2450000000000045
59,4.201999999999998
2,0.0579999999999927
19,0.6149999999999523
227,11.95399999999995
57,3.13900000000001
45,1.9309999999999832
269,15.473999999999933
122,5.419999999999959
124,5.514999999999986
16,0.6159999999999854
83,3.505999999999972
94,3.8360000000000127
259,19.448999999999955
78,3.020999999999958
209,11.92999999999995
10,0.4669999999999845
141,6.377000000000066
85,3.1529999999999063
32,1.228999999999928
35,1.3059999999999263
233,25.47900000000004
5,0.1630000000000109
74,4.95799999999997
140,7.149000000000001
86,3.105000000000018
226,12.267000000000053
87,4.212999999999965
70,2.6019999999999754
28,0.9059999999999492
11,0.3089999999999691
74,2.742999999999938
126,5.77699999999993
22,1.0570000000000164
123,4.780999999999949
91,3.8899999999999855
8,0.20799999999997
64,3.4670000000000982
65,2.8299999999999272
99,4.449999999999932
157,5.419999999999959
35,1.3859999999999673
44,1.6929999999999836
48,1.79099999999994
130,6.236999999999966
55,2.786999999999921
165,7.942999999999984
14,0.3650000000000091
217,13.715000000000032
181,9.158999999999992
38,1.636000000000081
2,0.0570000000000163
12,0.6630000000000109
60,1.6680000000000064
45,1.5579999999999927
152,7.774999999999977
93,4.028999999999996
169,7.779999999999973
54,2.466000000000008
9,0.5199999999999818
8,0.2100000000000363
15,0.4139999999999872
49,1.902000000000044
58,1.937999999999988
240,15.852999999999952
64,2.0610000000000355
14,0.511000000000081
112,7.216999999999984
129,6.951999999999998
303,25.45900000000006
34,1.177000000000021
7,0.211999999999989
6,0.3139999999999645
16,0.7330000000000609
230,17.569999999999936
114,5.850000000000023
91,3.096000000000004
22,0.5979999999999563
99,3.55600000000004
14,0.3630000000000564
69,3.711999999999989
202,9.706999999999994
118,5.1059999999999945
131,6.305000000000064
159,11.013000000000034
124,6.730000000000018
18,1.021000000000072
156,7.70799999999997
28,1.4099999999999682
126,6.497000000000071
56,3.1380000000000337
122,11.754999999999995
30,1.897000000000048
86,4.492999999999938
102,4.283999999999992
259,17.852999999999952
175,10.259999999999993
108,8.033000000000015
220,13.769000000000004
98,7.974000000000046
13,0.3630000000000564
13,0.92999999999995
162,11.353000000000064
34,1.4210000000000491
142,7.307999999999993
30,1.0749999999999318
226,17.113000000000056
40,1.405999999999949
48,1.817999999999984
35,1.1619999999998072
