Puntos,Tiempos
7,1.56
16,1.714
15,0.4009999999999998
22,0.999
6,0.2200000000000006
14,1.4480000000000004
15,0.3930000000000007
33,3.854000000000001
24,1.988999999999999
3,0.0760000000000005
14,0.3410000000000011
23,0.7910000000000004
9,0.2419999999999991
13,0.3670000000000009
15,0.4689999999999994
18,1.160000000000002
20,0.7050000000000018
4,0.1159999999999996
5,1.099
9,0.2429999999999998
9,0.2409999999999998
26,1.363
22,0.6840000000000002
18,0.7199999999999998
15,0.5270000000000001
4,0.1479999999999997
28,0.7810000000000006
14,0.5519999999999996
17,0.8280000000000003
20,0.6999999999999993
18,0.6500000000000004
11,0.4499999999999993
26,1.7919999999999998
11,1.195
38,3.043
20,0.617
15,0.3719999999999999
0,0.0030000000000001
4,0.1300000000000007
15,0.6980000000000004
35,1.7570000000000006
13,0.6480000000000006
15,0.9269999999999996
6,0.189
10,0.3969999999999984
10,0.3149999999999995
25,1.052999999999999
48,3.434000000000001
8,0.3439999999999994
7,0.2680000000000007
9,0.8789999999999996
15,1.4600000000000009
8,0.2169999999999987
9,0.2410000000000032
49,1.6620000000000026
10,0.2939999999999969
5,0.1150000000000019
23,0.7479999999999976
26,0.772000000000002
26,1.0770000000000015
17,0.6430000000000007
10,0.6180000000000021
28,1.049000000000003
3,0.064
2,0.0389999999999979
17,0.5710000000000015
21,0.6459999999999972
19,0.495000000000001
1,0.0129999999999981
22,1.8129999999999988
34,1.6080000000000003
24,1.3099999999999987
17,0.4949999999999974
12,0.3700000000000045
35,2.2709999999999937
19,1.768000000000001
20,0.4969999999999999
28,0.820999999999998
16,0.5009999999999977
22,0.695999999999998
37,1.963000000000001
35,2.021000000000001
24,1.7109999999999983
0,0.0079999999999955
24,0.8140000000000001
23,0.845000000000006
23,0.7239999999999966
22,0.9230000000000018
15,1.225999999999999
12,0.4680000000000035
27,0.7959999999999994
15,0.7959999999999994
16,0.8969999999999985
2,0.0380000000000038
17,0.8260000000000005
17,0.6739999999999995
21,1.0519999999999996
39,1.783999999999999
20,0.6730000000000018
21,0.5949999999999989
20,1.8340000000000032
21,2.274000000000001
37,1.3079999999999927
34,2.135000000000005
9,0.2929999999999921
6,0.1890000000000071
37,3.200000000000003
15,0.4699999999999988
16,0.9029999999999916
21,1.7079999999999984
4,0.0900000000000034
6,0.1419999999999959
49,1.7310000000000088
19,0.5180000000000007
13,0.3669999999999902
13,0.4180000000000063
5,0.191999999999993
7,0.1899999999999977
21,1.0300000000000011
13,0.3939999999999912
24,0.8239999999999981
22,0.6419999999999959
22,0.5670000000000073
3,0.0640000000000071
13,0.3419999999999987
5,0.1150000000000091
14,0.3939999999999912
11,0.2890000000000015
19,1.0519999999999925
13,1.100999999999999
30,0.9039999999999964
29,1.003
12,0.4130000000000109
18,0.8769999999999953
4,0.0879999999999938
28,1.301000000000002
2,0.0379999999999967
28,0.7199999999999989
2,0.0400000000000062
45,2.067000000000008
14,0.4439999999999884
13,0.4170000000000016
19,0.6709999999999923
9,0.2390000000000043
14,0.4429999999999978
37,1.0539999999999878
44,1.8590000000000089
19,0.5400000000000063
24,0.796999999999997
19,0.5450000000000017
25,0.75
38,1.277000000000001
14,0.519999999999996
9,0.5169999999999959
42,1.3059999999999974
31,0.9760000000000132
15,0.3930000000000007
22,0.796999999999997
26,0.6970000000000027
17,0.5450000000000017
6,0.1400000000000005
19,0.5430000000000064
6,0.1420000000000101
8,0.1889999999999929
8,0.2399999999999948
38,2.0360000000000014
6,0.3410000000000082
6,0.1370000000000004
17,0.5729999999999933
24,0.7740000000000009
48,1.9819999999999995
3,0.0649999999999977
10,0.2670000000000101
33,1.4059999999999917
10,0.2920000000000016
25,1.1039999999999992
9,0.1910000000000025
37,2.9309999999999974
24,0.7959999999999923
25,0.9810000000000088
17,1.309999999999988
21,1.916000000000011
19,0.5720000000000027
41,1.1769999999999925
30,1.914999999999992
35,1.633999999999986
16,0.4680000000000177
47,2.3400000000000034
19,0.5190000000000055
24,0.7469999999999857
9,0.2420000000000186
8,0.2900000000000204
17,1.1269999999999811
18,0.5240000000000009
29,1.051000000000016
11,0.393999999999977
12,0.3170000000000073
13,1.0480000000000018
19,1.4059999999999775
31,1.3329999999999984
15,0.396000000000015
4,0.1160000000000138
13,0.6419999999999959
22,0.6939999999999884
4,0.0889999999999986
7,0.2150000000000034
27,0.7959999999999923
19,0.5660000000000025
9,0.2399999999999806
39,2.259999999999991
45,2.065000000000026
13,0.3449999999999988
15,0.443000000000012
25,0.6229999999999905
24,0.6990000000000123
22,0.6699999999999875
21,0.6450000000000102
45,3.046999999999997
0,0.0110000000000241
22,0.6680000000000064
4,0.0870000000000175
17,0.5960000000000036
46,1.867999999999995
23,0.7729999999999961
27,0.8480000000000132
28,0.7740000000000009
17,0.4910000000000138
20,0.5159999999999911
16,0.4180000000000063
30,0.8990000000000009
0,0.0050000000000238
15,0.4869999999999947
13,0.3919999999999959
17,0.5970000000000084
35,1.6589999999999918
9,0.1889999999999929
6,0.13900000000001
24,0.8509999999999991
13,0.3420000000000129
6,0.2930000000000063
7,0.2920000000000016
28,1.6090000000000089
58,1.5630000000000166
2,0.0369999999999777
17,0.4420000000000073
28,0.9979999999999905
3,0.0630000000000166
31,1.1500000000000057
19,1.812999999999988
14,0.6430000000000007
17,0.6949999999999932
22,0.7989999999999782
20,0.625
12,0.2909999999999968
35,1.2560000000000002
15,0.5989999999999895
17,0.7959999999999923
37,2.2959999999999923
21,1.5049999999999957
4,0.0879999999999938
6,0.1380000000000052
19,1.0300000000000011
51,3.4560000000000173
8,0.1949999999999931
13,0.3670000000000186
14,0.4180000000000063
87,6.52800000000002
23,0.7330000000000041
19,0.492999999999995
35,1.1810000000000116
54,2.1430000000000007
57,5.511999999999972
22,0.6059999999999945
23,1.157000000000011
16,0.7989999999999782
21,0.8249999999999886
25,0.6980000000000075
3,0.0629999999999881
65,3.621000000000009
32,1.210000000000008
26,1.835000000000008
10,0.2410000000000138
31,1.1049999999999898
27,1.5300000000000011
12,0.3139999999999929
54,3.4110000000000014
6,0.1419999999999959
8,0.1910000000000025
19,0.8830000000000098
4,0.0900000000000034
21,0.5430000000000064
8,0.2129999999999938
2,0.0360000000000013
95,4.22199999999998
43,1.4620000000000175
33,1.6619999999999775
29,1.5870000000000175
33,1.4300000000000068
42,1.3599999999999852
28,1.7349999999999852
51,1.4410000000000025
33,1.0500000000000114
16,0.9540000000000076
49,1.782999999999987
28,1.227000000000004
19,0.7990000000000066
27,2.045000000000016
10,0.26400000000001
13,0.5190000000000055
10,0.2920000000000016
33,2.9230000000000302
23,0.9540000000000076
32,1.103999999999985
49,2.25
37,1.3360000000000127
18,0.4960000000000377
21,0.5939999999999941
4,0.086999999999989
21,1.228999999999985
16,0.5180000000000291
50,1.8109999999999784
21,0.6450000000000387
6,0.1410000000000195
24,1.3799999999999957
28,0.7459999999999809
4,0.0880000000000222
30,0.896000000000015
5,0.1659999999999968
13,0.3879999999999768
45,1.4470000000000027
13,0.3419999999999845
28,1.0229999999999675
8,0.2409999999999854
19,0.66700000000003
30,0.924000000000035
13,0.5949999999999704
9,0.2410000000000423
37,1.1299999999999957
49,2.373000000000048
39,1.990000000000009
24,0.6450000000000387
18,0.464999999999975
8,0.2390000000000327
4,0.0880000000000222
9,0.8040000000000305
12,0.3919999999999959
32,1.302000000000021
35,1.4370000000000118
38,1.454999999999984
62,3.353999999999985
28,1.3540000000000418
38,1.052000000000021
23,0.7460000000000377
31,1.8940000000000048
17,0.4430000000000405
7,0.1620000000000345
1,0.0120000000000004
22,0.5920000000000414
25,1.3560000000000514
29,1.7590000000000146
18,0.8199999999999932
4,0.0850000000000363
25,1.531000000000006
16,0.4919999999999618
22,1.8589999999999804
20,0.5439999999999827
17,0.5449999999999591
11,0.38900000000001
9,0.2659999999999627
67,2.647999999999968
27,1.1229999999999905
35,1.7139999999999986
38,1.3059999999999832
3,0.0620000000000118
15,0.4150000000000204
24,0.7939999999999827
46,1.3530000000000086
8,0.5919999999999845
47,2.4890000000000327
22,1.0480000000000018
30,0.8190000000000168
17,0.4150000000000204
22,0.5699999999999932
30,1.254000000000019
5,0.13900000000001
29,2.2530000000000427
5,0.4660000000000082
13,0.3160000000000309
41,2.789999999999964
47,3.6030000000000086
20,0.6229999999999905
17,0.492999999999995
2,0.0380000000000109
26,0.6959999999999695
34,1.5319999999999825
0,0.007000000000005
12,0.3090000000000259
34,1.2760000000000105
8,0.2409999999999854
25,0.6959999999999695
11,0.2659999999999627
12,0.2880000000000109
19,0.4420000000000073
20,0.5659999999999741
6,0.1379999999999768
