Puntos,Tiempos
0,11.899
0,0.4130000000000002
0,10.103
0,10.171000000000005
0,10.206000000000005
0,2.152000000000001
0,10.183999999999996
0,1.511
0,0.639
0,0.3640000000000003
0,0.363
0,0.6379999999999999
0,0.6429999999999998
0,0.641
0,0.3650000000000002
0,0.6399999999999997
0,0.6399999999999997
0,0.6390000000000002
0,0.6390000000000002
0,0.3659999999999996
0,0.3600000000000012
0,0.6419999999999995
0,0.3650000000000002
0,0.641
0,0.3640000000000007
0,0.6399999999999988
0,0.6430000000000007
0,0.3619999999999983
0,0.6400000000000006
0,0.3610000000000006
0,0.3650000000000002
0,0.6400000000000006
0,0.3620000000000001
0,0.6349999999999998
0,0.641
0,0.3590000000000017
0,0.3590000000000017
0,0.3630000000000031
0,0.6430000000000007
0,0.6410000000000018
0,0.6389999999999993
0,0.3599999999999994
0,0.3620000000000019
0,0.3620000000000019
0,0.6379999999999981
0,0.6440000000000019
0,0.6430000000000007
0,0.3669999999999973
0,1.370000000000001
0,0.3560000000000016
0,0.6430000000000007
0,1.1119999999999983
0,10.123
1,3.3910000000000053
0,10.978
0,10.092
0,10.143
0,10.194000000000004
2,6.7819999999999965
0,10.183999999999996
0,10.167000000000009
1,12.727000000000004
2,15.241
1,12.718000000000004
1,3.908000000000001
2,15.312000000000012
0,10.191000000000004
2,15.309999999999974
28,25.238
23,15.74800000000002
35,25.448000000000008
33,15.763000000000003
35,18.291
29,14.042000000000002
39,25.514999999999983
23,11.948999999999955
24,13.711000000000013
34,17.805000000000007
27,13.65799999999996
19,10.103000000000009
42,25.62700000000001
25,19.773000000000025
27,15.154999999999973
40,22.34699999999998
9,4.330000000000041
7,4.410000000000025
36,18.232000000000028
32,15.577999999999976
39,21.442999999999984
8,4.528999999999996
15,8.600000000000023
46,25.49199999999996
41,25.468999999999937
38,20.73000000000001
42,25.399
41,19.194999999999936
3,1.72199999999998
30,14.611999999999966
49,25.392000000000053
20,12.903999999999996
20,9.616999999999962
45,25.405000000000086
8,2.5130000000000337
29,18.78200000000004
33,17.471000000000004
32,16.284999999999968
13,5.456000000000017
27,12.152000000000044
34,16.168000000000006
30,16.95
38,20.478
26,18.392000000000003
18,11.048000000000002
43,26.075000000000003
16,8.361
29,17.299
21,12.165999999999997
18,8.759
33,26.343
18,9.510000000000003
10,5.352000000000004
40,24.708
7,2.376999999999996
0,9.69
0,0.6379999999999999
0,0.8190000000000008
0,10.167000000000002
0,0.6350000000000016
0,0.6390000000000029
0,0.6389999999999993
0,0.6829999999999998
0,10.140999999999998
0,6.247
0,1.7620000000000005
0,10.205999999999996
0,10.205999999999996
0,10.211999999999996
